account,caption,datetime,day,followers,following,hashtags,isvideo,link,mentions,no_posts,target_lv,timeofday
mrjunho3,"USA & INTERNATIONAL GIVEAWAY! I have partnered with @jordwatches to give away a $180 gift card towards a purchase of ANY watch from their collection! To enter the giveaway, please click the link in my bio. The winner will be contacted directly via email on 9/17. Lastly, please rate this outfit 1-10 below and don't forget to LIKE this photo! Good luck!
___________________________________
Shades: @thecomponentman Dark Gunmetal C-0305
Jeans: @tanuki_inc
Shirt: @adidasoriginals
Shoes: @converse x Jack Purcell Tumbled Leather Lowtop
•
•
•
•
•
#menstyle #womensfitness #swag #bananarepublic #forever21 #gap #asos #hm #clubmonaco #jcrew #zara #expressmen #armaniexchange #adidasnmd #uniqlo #ootd #japanesestyle #streetstyle #menswear #adidasoriginals #minimal #urbanwear #streetfashion #denim #athleisure #urbanoutfitters #allsaints #menshair #jordwatch",2017-09-10T14:29:31.000Z,Sunday,129000,50,29,False,https://www.instagram.com/p/BY3Sfe5Dv-_/?taken-by=mrjunho3,5,338,3678,midday
mrjunho3,"Metallic Saturday. Please rate this outfit 1-10 below! ??
Shirt: @adidasoriginals
Wallet: @wurkinstiffsinc
Shades: @prada
Jeans: @uniqlo Miracle Air
Shoes: @adidas NMD Japan Boost
•
•
•
•
•
•
#menstyle #lastyle #mensfashion #adidas #forever21 #gap #asos #hm #kicksonfire #jcrew #nikeshoes #expressmen #nikeairmax #adidasnmd #adidasyeezy #kickstagram #japanesestyle #streetstyle #nyfashion #adidasoriginals #minimal #urbanwear #streetfashion #denim #athleisure #urbanoutfitters #nicekicks",2017-09-10T02:01:42.000Z,Sunday,129000,50,27,False,https://www.instagram.com/p/BY186VFjH-2/?taken-by=mrjunho3,5,338,4401,night
mrjunho3,"I have partnered with @zebrapen_usa to give away a huge care package! To enter, please complete the following: 1) like this post, 2) follow @, 3) follow @zebrapen_usa and 4) leave a comment below and tag 2 REAL friends. The winner will be chosen on 9/10 at 8:30am PT. Good luck!
___________________________________
Jeans: @gap
Wallet: @ferragamo
Shoes: @converse
Shades: @thecomponentman Smoke C-0908
Book: @garyvee #askgaryvee
•
•
•
•
#menstyle #pens #cottonon #bananarepublic #forever21 #gap #asos #hm #bloomingdales #jcrew #zara #expressmen #armaniexchange #emporioarmani #uniqlo #humpday #dapper #menswear #adidasoriginals #minimal #urbanwear #stationary #denim #athleisure #urbanoutfitters #sweater #menshair",2017-09-09T15:19:52.000Z,Saturday,129000,50,28,False,https://www.instagram.com/p/BY0zdWUj4f8/?taken-by=mrjunho3,8,338,3301,midday
mrjunho3,"When I travel for business, I make sure I have a few @zebrapen_usa pens on me at all times. Rugged stainless steel barrel, lightweight, comfortable grip, and strong performance. Need some? Don't worry, I got you ?? I will be hosting a giveaway tomorrow! A few lucky winners will win a @zebrapen_usa care package so make sure you check back tomorrow at 9am PT! Lastly, don't forget to rate this outfit 1-10 below! ??
Shirt: @jcrewmens
Jeans: @uniqlousa Miracle Air
Shoes: @converse x Jack Purcell Tumbled Leather Lowtop
Wallet: @ferragamo
•
•
•
•
•
•
•
#adidas #adidasoriginals #adidasnmd #asos #urbanoutfitters #minimalfashion #athleisure #forever21 #hm #gap #formalwear #denim #dapper #datenight #streetwear #streetstyle #mensstyle #mensshoes #nikeshoes #outfitsociety #madeinusa #tokyostyle #newyorkstyle #womensfitness #expressmen #kickstagram #friyay #jcrew #bananarepublic",2017-09-09T03:08:05.000Z,Saturday,129000,50,29,False,https://www.instagram.com/p/BYzftkvjIBa/?taken-by=mrjunho3,6,338,4566,night
mrjunho3,"USA & INTERNATIONAL GIVEAWAY! I have partnered with @jordwatches to give away a $180 gift card towards a purchase of ANY watch from their collection! Please click the link in my bio to enter. The winner will be contacted directly via email on 9/17. Good luck! ?? Also, please rate this outfit 1-10 below! ??
___________________________________
Jeans: @katobrand
Shirt: @thekooplesofficial
Shoes: @greatsbrand The Royale
Shades: @prada
•
•
•
•
•
#menstyle #womensfitness #swag #bananarepublic #forever21 #gap #asos #hm #clubmonaco #jcrew #zara #expressmen #armaniexchange #adidasnmd #uniqlo #ootd #japanesestyle #streetstyle #menswear #adidasoriginals #minimal #urbanwear #streetfashion #denim #athleisure #urbanoutfitters #allsaints #menshair #jordwatch",2017-09-08T17:23:31.000Z,Friday,129000,50,29,False,https://www.instagram.com/p/BYyc0KADiJs/?taken-by=mrjunho3,5,338,4653,evening
mrjunho3,"Boost vibes ??????. Rate this outfit 1-10 below! ??
Shirt: @adidasoriginals
Jeans: @uniqlo Miracle Air
Shoes: @adidas Ultra Boost Caged ""Oreo""
Wallet: @wurkinstiffsinc
•
•
•
•
•
•
•
#menstyle #wiwt #mensfashion #bananarepublic #forever21 #gap #asos #hm #clubmonaco #jcrew #zara #expressmen #armaniexchange #adidasnmd #uniqlo #ootd #japanesestyle #streetstyle #menswear #adidasoriginals #minimal #urbanwear #streetfashion #denim #athleisure #urbanoutfitters #allsaints",2017-09-08T00:42:12.000Z,Friday,129000,50,27,False,https://www.instagram.com/p/BYwqOTwjaXu/?taken-by=mrjunho3,4,338,4407,night
mrjunho3,"Summer evening vibes ??Rate this outfit 1-10 below! ??
Shirt: @standardissuenyc
Shorts: @hydenyoo - Promo code HY20 gets you 20% off!
Shoes: @koiocollective Gavia Bianco
Watch: @danielwellington
Card Holder: @articlegoods
•
•
•
•
•
•
•
#adidas #adidasoriginals #adidasnmd #asos #urbanoutfitters #minimalfashion #athleisure #forever21 #hm #gap #adidasthailand #denim #adidasultraboost #nmd #streetwear #streetstyle #mensstyle #mensshoes #nikeshoes #nikethailand #lastyle #tokyostyle #newyorkstyle #womensfitness #adidassuperstar #kickstagram #dapper #jcrew #bananarepublic",2017-09-07T03:38:29.000Z,Thursday,129000,50,29,False,https://www.instagram.com/p/BYuZmiRDrxS/?taken-by=mrjunho3,5,338,3939,night
mrjunho3,"I have partnered with @oxford1942 to give away the royal blue shawl sweater that's featured in my post! This shawl sweater will not be released until next week so this is an EXCLUSIVE PREVIEW for ya'll! ? To enter, please complete the following: 1) like this post, 2) follow @, 3) follow @oxford1942 and 4) leave a comment below and tag 2 REAL friends. The winner will be chosen on 9/7 at 8:30am PT. Good luck!
___________________________________
Jeans: @uniqlousa
Wallet: @wurkinstiffsinc
Shoes: @mercantishoes
Watch: @danielwellington
•
•
•
•
•
#menstyle #dresscode #cottonon #bananarepublic #forever21 #gap #asos #hm #bloomingdales #jcrew #zara #expressmen #armaniexchange #emporioarmani #uniqlo #humpday #dapper #streetstyle #menswear #adidasoriginals #minimal #urbanwear #luxurystyle #denim #athleisure #urbanoutfitters #sweater #menshair",2017-09-06T15:37:35.000Z,Wednesday,129000,50,28,False,https://www.instagram.com/p/BYtHGeRDVHR/?taken-by=mrjunho3,7,338,2875,midday
mrjunho3,"Deal of the week... maybe year?! I'm not quite sure how this sweater is only $29 but I'm not complaining. Featured is the @hydenyoo Russell Sweater. Use promo code HY20 to get an ADDITIONAL 20% off. Rate this outfit 1-10 below! ??
Pants: @loyalcollective Johnny Graphite Chino Twill
Shoes: @koiocollective Gavia Bianco
Shades: @prada
•
•
•
•
•
•
•
#menstyle #suitandtie #mensfashion #bananarepublic #forever21 #gap #asos #hm #clubmonaco #jcrew #zara #expressmen #womenempowerment #adidasnmd #uniqlo #ootd #japanesestyle #streetstyle #armaniexchange #adidasoriginals #minimal #urbanwear #denim #hugoboss #urbanoutfitters #allsaints #shades #dapper",2017-09-06T02:35:02.000Z,Wednesday,129000,50,28,False,https://www.instagram.com/p/BYrti_sjBpW/?taken-by=mrjunho3,4,338,4567,night
mrjunho3,"? Who else misses layering and wearing jackets? I can't wait for fall weather! Rate this outfit 1-10 below! ??
Shirt: @jcrewm
Jacket: @weekendvicenyc
Shoes: @adidas NMD
Jeans: @slatedenimco
Shades: @prada
Wallet: @wurkinstiffsinc
•
•
•
•
•
•
•
#menstyle #nikeshoes #mensfashion #bananarepublic #forever21 #gap #asos #hm #clubmonaco #jcrew #zara #expressmen #athleisure #adidasnmd #uniqlo #ootd #japanesestyle #streetstyle #armaniexchange #adidasoriginals #minimal #urbanwear #denim #adidasyeezy #urbanoutfitters #allsaints #shades #plaid",2017-09-05T15:07:42.000Z,Tuesday,129000,50,28,False,https://www.instagram.com/p/BYqe4y4jTi1/?taken-by=mrjunho3,6,338,4111,midday
monycaeleogram,Handsome farmer man @olaeleogram working hard to make sure no one goes thirsty this weekend ?Come check us out on saturday at the #upcountryfarmersmarket ????? @olamanaorganics //,2017-09-06T20:56:49.000Z,Wednesday,129000,824,1,False,https://www.instagram.com/p/BYtromHAHtg/?taken-by=monycaeleogram,2,1526,1071,night
monycaeleogram,?????????????? cute waves? ? @tahneinei #twodaytiptoe @roxy,2017-09-04T23:38:40.000Z,Monday,129000,824,1,True,https://www.instagram.com/p/BYo0kU1AB-J/?taken-by=monycaeleogram,2,1526,19856,night
monycaeleogram,I just want to smell all the pretty flowers!!! Tuberose make my shoulders shimmy ? #happysunday,2017-09-03T22:53:55.000Z,Sunday,129000,824,1,False,https://www.instagram.com/p/BYmKpoIgFx4/?taken-by=monycaeleogram,0,1526,5701,night
monycaeleogram,??? thank you for this cool picture @alottashibata @vertra,2017-09-02T06:10:43.000Z,Saturday,129000,824,0,False,https://www.instagram.com/p/BYhzDHyg5he/?taken-by=monycaeleogram,2,1526,3548,morning
monycaeleogram,Happy Aloha Friday everyone ? @roxy ?-Love letter print collection :),2017-09-01T17:47:12.000Z,Friday,129000,824,0,False,https://www.instagram.com/p/BYgd9fKAIis/?taken-by=monycaeleogram,1,1526,4267,evening
monycaeleogram,Slashy ? @roxy #POPsurf,2017-08-31T01:49:17.000Z,Thursday,129000,824,1,False,https://www.instagram.com/p/BYcLiqZgMFh/?taken-by=monycaeleogram,1,1526,3091,night
monycaeleogram,I love all of these Hana surfer keki! Yesterday's surf bash at koki for Noeaus birthday was so much fun?,2017-08-27T19:17:09.000Z,Sunday,129000,824,0,False,https://www.instagram.com/p/BYTwR9Bgkhv/?taken-by=monycaeleogram,0,1526,1099,night
monycaeleogram,"When you just want to enjoy a little moment in the jungle.... but you need to feel like a boss??
You can find yourself some business attire at my girlies store in Hana, @shakasnaloha ? Bikini by @roxy photo by @nifferelizabeth",2017-08-24T22:01:06.000Z,Thursday,129000,824,0,False,https://www.instagram.com/p/BYMUqGyAeMs/?taken-by=monycaeleogram,3,1526,2610,night
monycaeleogram,"I am going to send one lucky winner a case of @villagergoods Pineapple Coconut water. Entry is easy:
1) Go follow @villagergoods .
2) Comment below with 3 friends tagged.
I will announce the winner on Sunday. I can only ship within the US. Good luck?
#villagergoods #organic #coconutwater",2017-08-23T23:15:56.000Z,Wednesday,129000,824,3,False,https://www.instagram.com/p/BYJ4bXaAJ9B/?taken-by=monycaeleogram,2,1526,750,night
monycaeleogram,? @roxy #roxysurf,2017-08-21T21:14:16.000Z,Monday,129000,824,1,False,https://www.instagram.com/p/BYEg6dHgMCy/?taken-by=monycaeleogram,1,1526,2836,night
monycaeleogram,"""Uncle, where da chickens stay? I like see um"" #KoloheKanaloa @olaeleogram ?",2017-08-19T18:49:28.000Z,Saturday,129000,824,1,False,https://www.instagram.com/p/BX_GwJJA-Fp/?taken-by=monycaeleogram,1,1526,1383,evening
monycaeleogram,You know your loved when your friends/family get together to celebrate your birthday even when you aren't there. I hope the music videos keep you laughing hysterically tell you get home @bistie ???????? we love you so much!!!!,2017-08-18T20:48:22.000Z,Friday,129000,824,0,False,https://www.instagram.com/p/BX8vkH_Akm4/?taken-by=monycaeleogram,1,1526,1825,night
jaredwhitney,"Flew back to Portland after an epic road trip across Utah and Arizona for @scottcbakken's 40th birthday (yes - as in years of life lived!). Made so many memories visiting National Parks like Canyon Lands, Zion, and the Grand Canyon - and more!
This photo right here is of the beauty that greets me every time I arrive - and why I always choose a seat on the left side of the plane.
I love this quick snap of Mt. Hood peaking over the smoke. Reminded me that Oregon is still Oregon despite the flames. Beautiful and home.",2017-09-09T05:12:00.000Z,Saturday,127000,631,0,False,https://www.instagram.com/p/BYzt5LkFMZw/?taken-by=jaredwhitney,1,1296,1056,morning
jaredwhitney,Been exploring the beauty of Southwest for the past few days. Big thanks to @fordcanada for making this trip happen!,2017-09-07T03:46:20.000Z,Thursday,127000,631,0,False,https://www.instagram.com/p/BYuagEJl5HA/?taken-by=jaredwhitney,1,1296,360,night
jaredwhitney,"People are so much more valuable than places or things. But it's also true that places help develop who we are. Today some of the most beautiful, iconic, and serine places from my life went up in flames as the #EagleCreekFire consumed large swaths of the Columbia River Gorge just outside of my hometown of Portland. To locals - especially those of us who have lived here all of our lives - it felt like a death. While it will eventually return to being lush and green and scenic, unfortunately it may take longer than some of us will be around for.
This is so much more than photos. This is about the places that make Oregon special. Unique. Beautiful. It can all be gone so quickly.

If you're ever venturing out to hike, camp, or otherwise, remember that you are a guest and that it can all be gone so very fast.
Much love to those affected and those fighting to keep the fire at bay from homes and people.",2017-09-06T04:13:37.000Z,Wednesday,127000,631,1,False,https://www.instagram.com/p/BYr407VFCCQ/?taken-by=jaredwhitney,0,1296,1091,night
jaredwhitney,"Currently meandering through southern Utah with the dream team:
@scottcbakken (birthday guy ?)
@technopaul
@jontaylorsweet
@tannerwendell
@jamieout
@dezduron
@jonathanzoeteman
@sebell
@davey_gravy
@mattzoeteman
Big thanks to @fordcanada for making this trip happen!

Currently: Moab
Tomorrow: Monument Valley",2017-09-05T04:24:07.000Z,Tuesday,127000,631,0,False,https://www.instagram.com/p/BYpVPA0FbzE/?taken-by=jaredwhitney,11,1296,364,night
jaredwhitney,There's just no way to completely describe what it is like to stand in the shadow of the moon. You feel incredibly small and in awe in such a great big universe. So grateful for the opportunity to enjoy this glorious moment of nature happening over my state and with so many amazing people. Truly the experience of a lifetime. #eclipse #totality,2017-08-22T05:36:01.000Z,Tuesday,127000,631,2,False,https://www.instagram.com/p/BYFaVWEFNir/?taken-by=jaredwhitney,0,1296,935,morning
jaredwhitney,"Titus and I met in San Diego when I introduced myself after I had already stayed at his house for two nights. It's a great story.
Today we hung out, talked life, and hung out at @thewellersociety for a couple of hours before grabbing $5 burgers with a bunch of friends under a smokey, Portland sunset.
@titus_anthony you're a good dude ?? Glad we got it hang!",2017-08-11T03:56:15.000Z,Friday,127000,631,0,False,https://www.instagram.com/p/BXo6LBtljYO/?taken-by=jaredwhitney,2,1296,387,night
jaredwhitney,Enjoyed Shanna and Quinn's amazing backyard wedding this past weekend. There's just nothing quite like summertime in Oregon ??,2017-07-25T04:27:08.000Z,Tuesday,127000,631,0,False,https://www.instagram.com/p/BW9MMWgl05P/?taken-by=jaredwhitney,0,1296,330,night
jaredwhitney,"@zdbrose // Brooklyn, NY",2017-07-17T21:56:31.000Z,Monday,127000,631,0,False,https://www.instagram.com/p/BWqd7UVFIyd/?taken-by=jaredwhitney,1,1296,333,night
jaredwhitney,Glacier Point Sunrise,2017-07-12T18:53:45.000Z,Wednesday,127000,631,0,False,https://www.instagram.com/p/BWdRCVGl2LI/?taken-by=jaredwhitney,0,1296,607,evening
jaredwhitney,"Happy Birthday, America! ??",2017-07-04T23:27:06.000Z,Tuesday,127000,631,0,False,https://www.instagram.com/p/BWJJ9TvFKY9/?taken-by=jaredwhitney,0,1296,495,night
jaredwhitney,"Cape Kiwanda, Pacific City, Oregon",2017-07-04T04:27:38.000Z,Tuesday,127000,631,0,False,https://www.instagram.com/p/BWHHjlfFfZg/?taken-by=jaredwhitney,0,1296,594,night
